,News,Original Label,Prediction
46,"[CLS] Caros, andei pesquisando muito e consultando fontes confiáveis etc. Este site, do BANCO MUNDIAL tem números atualizados e indicadores MUITO INTERESSANTES, REAIS e CONSOLIDADOS. Aí não ficamos a mercê desse monte de infos esdrúxulas de whatsapp. Ressalto ainda a posição do Brasil nos indicadores, ou seja, o país, pela sua enorme população, condições sociais e regionais, está indo muito bem em vários aspectos e muito melhor que diversos outros países da America Latina e Caribe. [SEP]",0,0
47,[CLS] GOVERNADORES CHINESES IMPLANTARAM O COMUNISMO NOS ESTADOS O POVO GADO NÃO FAZ NADA COVARDES [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
48,[CLS] * URGENTE! CONCLUÍDO com SUCESSO o estudo da HIDROXICLOROQUINA pela PREVENT SÊNIOR se o tratamento for usado no início... * https : / / youtu. be / ecN2slTj8sU [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
49,"[CLS] * Filhos das Prostitutas * ( sensacional e verídico )!!! O sujeito se chama Marc Faber, e é norte - americano, ele é Analista de Investimentos e empresário. Em junho de 2008, quando o Governo Bush estudava lançar um projeto de ajuda à economia americana, Marc Faber encerrava seu clipping mensal com um comentário bem - humorado : * "" O Governo Federal está concedendo a cada um de nós uma bolsa de U $ 600, 00. "" * * Se gastarmos esse dinheiro no supermercado Walt - Mart, esse dinheiro vai para a China [SEP]",1,1
50,"[CLS] * Assistam ao Vivo : Gates, Kissinger, Gorbachev - - O Imperio Globalista contra ataca novamente em 2020 * A Elite está tirando proveito da Farsa do Virus Chinês Comunista. https : / / ift. tt / 2wr5y0U [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
51,"[CLS] _ * Hélder tentou evitar essa operação no início do mês de maio, logo que foi descoberta a compra dos respiradores pulmonares inservíveis para a sobrevida de infectados por Covid - 19. * _ _ * O governador pagou R $ 25 milhões antecipado * aos operadores da transação, que a Polícia Federal descobriu tratar - se de uma quadrilha. * Na casa do ordenador de despesas da secretaria de Saúde, a PF encontrou mais de R $ 700 mil em dinheiro. * _ https : / / radiomirante96fm. com / noticia / 734784 [SEP]",0,0
52,"[CLS] * Banco Mundial classifica o Brasil como melhor país no combate ao Coronavírus * * MEDIDAS ADOTADAS POR BOLSONARO É RECONHECIDA PELO BANCO MUNDIAL NO COMBATE AO CORONAVÍRUS, A ESQUERDA ODEIA NOTÍCIAS BOAS COMO ESSA * * http : / / www. folhadapolitica. com / 2020 / 04 / banco - mundial - classifica - o - brasil - como. ht [SEP]",0,0
53,"[CLS] ELES ESTÃO NA 3a FASE AGORA............ DO PLANO COMUNISTA......... O 1a FASE - ERA O LULA IR PRA EUROPA COMBINAR COM O PAPA E OUTROS LIDERES PRA TRAZER UM CAOS PARA O BRASIL JUNTO COM ESSE VIRUS, NESSA MESMA ETAPA DE PRIMEIRA FASE [SEP]",1,1
54,"[CLS] * Corpo de advogado é retirado de túmulo ao testar negativo para coronavírus! * Ele foi enterrado com a família com mais de 100 metros de distância. Quando o governador [ Helder Barbalho ] informou pelas redes sociais que deu negativo, nos mobilizamos para desenterrar. Velamos desde ontem a noite até a tarde de hoje, quando sepultamos de novo. http : / / www. atrombetanews. com. br / 2020 / 04 / 03 / corpo - de - advogado - e - retirado - de - tumulo - ao - testar - negativo - [SEP]",0,0
55,"[CLS] https : / / gazetabrasil. com. br / destaques / ultimas - noticias - de - hoje / resumo - do - dia - boletim - coronavirus - bloqueio - de - fundao - e - partidario - david - uip - e - cloroquina - e - mais / * Terça - feira, 07 de Abril de 2020 * _ * As últimas atualizações sobre o CORONAVÍRUS serão enviadas às 20 : 00h, em um boletim especial sobre as novas medidas do governo federal. Além de novidades da [SEP]",0,0
56,[CLS] Vamos orar Pai Nosso Que estais nos céus Santificado seja o vosso Nome Venha a nós o vosso Reino Seja feita a vossa vontade Assim na terra Como no céu O pão nosso de cada dia Nos dai hojeperdoai nossas ofensas assim como nós perdoamos a quem nos tem ofendido Não nos deixe cair em tentação E livrai - nos de todo o mal. Amém. Amado Senhor Eu agradeço Por este dia maravilhosoPela minha família Pelo meu alimento Por um telhado onde descansar por mais um dia de trabalho e principalmentePor [SEP],0,0
57,"[CLS] * Falta conhecimento. * J C PinhoInfelizmente as pessoas hoje * não leem * mais que quatro linhas... não querem aprender e vendem sua liberdade. Para tentar "" forçar "" a leitura, sigo minha narração com textos curtos de no máximo 4 linhas. * ( Escolha um e leia ). * As pessoas desconhecem completamente as vertentes da ideologia comunista e suas ambições de poder. As pessoas figem desconhecer a maneira como agem os corruptos que surfam nesta nefasta ideologia. Iniciou a pandemia do Coronavirus e os [SEP]",1,1
58,[CLS] [UNK] CORONINHA CITY⇒Tema : BRASIL⇒Sistemas Exclusivos⇒Proteção ANTI - DDOS / CHEAT⇒Economia Balanceada⇒Empregos legais⇒Empregos ilegais⇒Carros Americanos⇒Carros Importados Brasileiros⇒Mecânicas⇒Benny's⇒Facções⇒CV⇒ PCC⇒Mafia⇒Corporações⇒LSPD⇒SWAT⇒EMS⇒Discord : https : / / discord. gg / pEFzxfy [SEP],0,0
59,"[CLS] Declaração do Prefeito ACM, antes do Carnaval que já tinha conhecimento desta Epidemia do CORONA VÍRUS 19! * Vai tudo caindo por terra, rebanho de safados * [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
60,[CLS] Os esquerdopatas canalhas estão atacando de todos os lados. A china está freiando a importações do Brasil. Então vamos fazer o mesmo. Ninguém importa mais nada da china. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
61,"[CLS] Vejam as estatísticas de óbitos por gripe ou pneumonia no Brasil em 2018, por UF e por mês ; * dados SUS. * * Em 2018 - número de óbitos por gripe / pneumonia * Brasil - 81. 440 ( 6. 787 / mes ) SP - 24. 007RJ - 9. 802MG - 8. 643CE - 4. 381RS - 4. 405Esta informação deveria ser amplamente divulgada pela mídia, até para comparação com os dados do Covid, e dosar o nível de alarme para um padrão referência pertinente, ao acompanhar os fatos [SEP]",1,0
62,"[CLS] Prezados, estou aguardando alguma explicação jurídica perfeita para o segunte : Ocorre que ; infelizmente, não consegui, terminar na UNIP, o curso de Direito, entretanto, não acredito que haja algum juiz, advogado ou jurista, que consiga me contestar, com propriedades sólidas, sobre o meu entendimento referente aos dois artigos da "" CF "", a seguir : Art. 1° Segundo o parágrafo único deste artigo, o nosso Presidente da República, eleito democraticamente, está autorizado com todo o poder emanado pelo seu povo, a atuar para o bem da nação, correto? Art. 14 [SEP]",1,0
63,"[CLS]. Terceira Guerra MundialA Guerra Biológica é mais barata e rápida que uma Guerra NormalVamos fazer uma análise maluca, mas com possibilidades de acontecer. Eu me chamo China, fiquei por anos trabalhando muito duro e acumulando riquezasEu tenho um fornecedor chamado Brasil, o qual tem terras mais férteis que a minha e produz alimentos, minérios e outras comodities que eu preciso comprar. Eu tenho um rival, chamado EUA, o qual tem uma potencia militar muito maior que a minha, pretende colocar sanções ao meu comercio e me ameaça no ranking mundial. Lanço um vírus [SEP]",1,1
64,"[CLS] Quando a ação é contra o Governo Federal, o Lex Luthor do STF dá decisão rapidinho!!! Ministério da Saúde deve restabelecer divulgação integral de dados sobre Covid - 19. https : / / portalnovonorte. com. br /? p = 26529 & amp = 1 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
65,[CLS] Quarta feira 01 / 04 vacinação em idosos com 80 anos ou mais https : / / odiariodemaringa. com. br / 2020 / 03 / 31 / quarta - feira - 01 - 04 - vacinacao - em - idosos - com - 80 - anos - ou - mais / via @ O Diário de Maringá [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
66,[CLS] Os nossos políticos precisam agir assim para proteger o nosso povo dos da globolixo e dos comunistas que estão entregando o nosso Brasil para os comunistas chineses. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
67,"[CLS] O Presidente deveria ter falado a nação todas as providências que tomou e não entrar no jogo do inimigo : Neste período de início do Covid - 19, o Brasil foi um dos países que mais rapidamente iniciou o processo de controle da infecção. Ontem saiu numa edição do Hospital John Hopikins ( EUA ) que o Brasil é o 3° país a ter a maior quantidade de respiradores no mundo, perdendo somente para os EUA e a Alemanha. Na Itália milhares de idosos estão morrendo por falta destes aparelhos! Mas por que temos tantos respiradores? Porque o Ministério da Saúde se preparou para o caos! Além disto, vamos [SEP]",1,1
68,"[CLS] Fonte : * Dados da Universidade de Hamburgo O número de mortes no mundo nos primeiros dois meses de 2020 * * 2. 360 : * Coronavírus * 69. 602 : * Resfriado comum * 140. 584 : * Malária * 153. 696 : * Suicídio * 193, 479 : * Acidentes de carro / ônibus * 240. 950 : * morte por HIV * 358. 471 : * Álcool * 716, 498 : * Fumar * 1. 177. 141 : * CâncerEntão você acha que Corona [SEP]",1,0
69,"[CLS] BOMBA! BOMBA! ENTENDAM AGORA A VIRADA DO MANDETTA E CAIADO! Mandetta não era a favor do isolamento social e defendia a Cloroquina, até o dia 15 / 03 / 2020. Falava em proteger os mais velhos e ter bom senso. Depois disso, virou quarentenista, passou a não falar do remédio como ferramenta chave, nem do isolamento vertical que os epidemiologistas defendem. Lembrem - se : ele é do DEM ( DEM = golpe ). Essa virada do Caiado não foi à [SEP]",1,1
70,"[CLS] A deputada federal Carla Zambelli está recolhendo assinaturas para protocolar proposta de emenda à Constituição que reduz em 25 % os vencimentos e subsídios superiores a R $ 15. 000, 00 de políticos, servidores e membros dos Poderes Executivo, Legislativo e Judiciário, por três meses, ou enquanto durar a pandemia do COVID - 19. O objetivo é destinar os valores economizados, preferencialmente, “ a ações relativas ao combate ao COVID - 19 em território nacional ”. Para a proposta obter prosseguimento na Câmara, é necessário apoiamento de pelo menos 171 deputados [SEP]",0,0
71,"[CLS] * SÃO PAULO NAS RUAS CONTRA O CORONADORIA *!! * Estaremos hoje dia 7 / 4 a partir das 14h, mais uma vez na Av PAULISTA 1313 - FIESP * queira ou não queira o decreto de Coronadória, deixem ou não deixem os PMs de Traidória, pois como diz nosso presidente : "" _ * Acordem para a realidade povo brasileiro, pois dentro de alguns dias será tarde de mais. "" * * # QueremosTrabalhar * [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
72,[CLS] * Se a ordem do Ditador Comunista - Globalista do DemoDoria é inconstitucional e ilegal POR QUE O POVO QUE VIROU GADO OUTRA VEZ POR CAUSA DA PROPAGANDA HIPNOTICA DA GRANDE MERDIA / EXTREMA IMPRENSALHA SOBRE A FARSA DO VIRUS CHINES NÃO SAI AS RUAS EM MASSA NÃO SAINDO E FICANDO N [SEP],1,1
73,[CLS] * CAMBIO : Deputada Bia Kicis denuncia mortes forjadas de COVID - 19 * Já faz alguns dias que o Governo Bolsonaro vem criticando a forma como a COVID - 19 é tratada no Brasil. O Presidente Bolsonaro deu a cara e emplacou campanha no sentido de que a população se acalme. Mas muitos governadores e prefeitos insistiram em continuar espalhando pânico à população. http : / / www. atrombetanews. com. br / 2020 / 04 / 07 / cambio - deputada - bia - kicis - denuncia [SEP],1,0
74,"[CLS] * O Barril de Polvora do Virus Comunista Chinês * * Quanto tempo o mundo irá aguentar ser colocado sob a opressão Ditatorial Comunista cada vez maior dos Desgovernos Comunistas? * Somente quanto tempo os Americanos conseguem aguentar falta de comida, desemprego, falta de atendimento medico e a maldita opressão do Big Brother? https : / / ift. tt / 2JVIVF3 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
75,"[CLS] 6¤ BPM OPERAÇÃO PREVENTIVA DE FISCALIZAÇÃO E MANUTENÇÃO DE AÇÕES DE COMBATE AO CORONAVÍRUS, EM ANDAMENTO NA REGIÃO SUL DE PALMAShttps : / / www. instagram. com / p / B - XtepilGT6 /? igshid = 191ahxwe6rqy7 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
76,"[CLS] * MOBILIZAÇÃO _ vamos na PRESSÃO CONTRA esses VERMES do PODER paralelo * A exemplo do que antecedeu a revolução francesa, o terceiro estado ( povo esclarecido ) * CLAMA por JUSTIÇA * Há uma enorme MOVIMENTAÇÃO pela internet para reunir MILHÕES de PESSOAS na Avenida Paulista e nas DEMAIS CAPITAIS pela * DEMISSÃO de toda a classe política legislativa ( Congresso Nacional ) e judiciária ( STF ) *. Ainda SE [SEP]",1,1
77,"[CLS] O uso precoce da Hidroxicloroquina na india levou o país a ser referência no combate ao coronavirus, chegou ao patamar até de 70 % da população mundial que usa o remédio. A Índia tem atualmente 1bilhão e 320 milhões de habitantes, com 7. 200 mortes. O país começou usar o remedio desde as primeiras 7 mortes. O Brasil tinha tudo para ser diferente, não fosse uma oposição tão hipócrita que atrasaram, boicotaram, até entrataram na justiça para impedi o medicamento. Hoje tenho a globo, STF e governadores como principais responsáveis pelo número de [SEP]",1,1
78,"[CLS] Most @ COVID19Up deaths. Italy : 15, 362 Spain : 11, 814 US : 8, 344 France : 7, 560 UK : 4, 313 Iran : 3, 452 China : 3, 326 Netherlands : 1, 651Germany : 1, 395Belgium : 1, 283Switzerland : 666Turkey : 501Brazil : 431Sweden : 391Portugal : 266Canada : 231Indonesia : 191 World : 64, 270 [SEP]",0,0
79,[CLS] https : / / presidentebolsonaro. com / esse - e - de - deus - juiz - federal - bloqueia - e - autoriza - fundo - partidario - para - uso - no - combate - ao - coronavirus / O mesmo que suspendeu a posse do ex - presidente Luiz Inácio Lula da Silva como ministro da Casa Civil da então presidente Dilma Rousseff. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
80,"[CLS] * 6 DE ABRIL CHEGOU E MAIS UMA DAS MUITAS MENTIRAS DA NOSSA IMPRENSA CAI POR TERRA. * * VEJAM O QUE IRRESPONSÁVELMENTE NOTICIARAM : * * Coronavírus : Abin estima 5. 571 mortos no Brasil até 6 de abril, diz Intercept * _ O Intercept teve acesso aos informes da Abin, classificados como sigilosos e enviados também a agentes de [SEP]",1,0
81,"[CLS] ATENÇÃO!!! _ AVISO EXCLUSIVO!!! _ ` ` ` Senhores políticos : Comunicamos que por razão de força maior, a partir de amanhã mesmo, nós, cidadãos brasileiros, não poderemos continuar pagando seus salários. Tal motivo se deve ao fato que seus serviços não foram enquadrados dentre aqueles considerados essenciais neste momento ( nenhum dos senhores foi visto trabalhando nos hospitais, nem dirigindo caminhões, ônibus ou ambulâncias, nem repondo produtos nos supermercados ). Recomendamos que os senhores fiquem em quarentena até que a crise [SEP]",1,1
82,"[CLS] Novos horários de Missa transmitidas pela TV Canção Nova https : / / tv. cancaonova. com / programas / novos - horarios - de - missa - transmitidas - pela - tv - cancao - nova / Aos Católicos, por motivo do Covid - 19 os templos católicos tiveram que ser fechados, mas para não ficar sem as santas missas, principalmente nesta Semana Santa possa participar delas, através da TV. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
83,"[CLS] https : / / g1. globo. com / rj / rio - de - janeiro / noticia / 2020 / 04 / 04 / witzel - exonera - subsecretaria - de - saude - em - meio - a - pandemia - saiba - o - bastidor. ghtmlO governador Witzel exonerou nessa sexta ( 03 / abril ), a subsectretaria de saúde Dra. Mariana Tomasi, porque ela não concordou com a contratação da empresa O. S. OZZ Saúde Eireli para gestionar a [SEP]",0,0
84,[CLS] Em novembro de 2015 a televisão italiana apresentou uma matéria que denunciava que cientistas chineses haviam desenvolvido um super virus capaz de desencadear pneumonia agudaem seres humanos. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
85,"[CLS] * URGENTE : * * O CEEEX - Centro de Estudos do Estratégicos do Exército Brasileiro endossa estratégia de Bolsonaro. * * Em um documento entitulado ( Crise Covid19 Estratégias de Transição pra a normalidade ), publicado em 02 / 04 / 2020, o CEEEX defende que o isolamento vertical e o retorno à normalidade é a estratégia mais indicada. * https : / / www. facebook. com / 260519691116301 / posts / 853228445178753 / O [SEP]",1,0
