,Unnamed: 0,News,Original Label,Prediction
2184,2184,[CLS] CENTRÃO MAIS PERIGOSO QUE O CORONA VIRUS [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2189,2189,"[CLS] Motivos de oração amanhã e sempre : 1 ) Que essa praga, O Corona Vírus, seja paralisada de uma forma sobrenatural em nossa nação. 2 ) Que nós sejamos o país onde todas as perspectivas negativas sobre a expansão do virus sejam frustradas. 3 ) Que as mortes sejam paralisadas. 4 ) Que os profissionais que estão se expondo sejam guardados 5 ) Que todos os planos do maligno contra a nossa nação e sobre o nosso presidente caiam por terra. 6 ) Que todos os acordos malignos, e tramas contra a nossa nação e sobre o nosso presidente sejam descobertos, [SEP]",0,1
2206,2206,"[CLS] OLHEM QUE ABSURDO. Mesmo sistema da Venezuela. Governo do estado da Paraíba assina decreto onde requer administrativamente os bens das empresas privadas, bem como hospitais privados. GENTE, ONDE VAMOS PARAR? Saquearam mais de 100 milhões de reais da nossa saúde, e agora estão tomando os bens particulares. * NOTA DE REPÚDIO AO GOVERNO DO ESTADO DA PARAÍBA * * As entidades representativas de setores da economia produtiva da Paraíba vêm a público externar indignação com o Decreto Estadual no [SEP]",0,1
2255,2255,"[CLS] Vários especialistas deram suas explicações sobre o tema coronavirus, e todas rebate às entrevista do do ministro Mandado, opa Mandeta. Presidente ouve a maioria e demiti o Mandado. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2276,2276,"[CLS] Assim foram com a gripe espanhola... SARS, INFLUENZA ( H1N1 ), e agora com Coronavirus [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2280,2280,[CLS] Dados oficiais.... Situação no Tocantins : * Notificados : 657 * Casos confirmados : 12 * Suspeitos : 433 * Descartados : 224 * Recuperados : 2 * Óbitos : 0 * Caloteiros : 180. 814 * Fofoqueiros : 235. 962 * Fazendo caminhada na Praça dos Girassóis : 1. 817 * Pedalando na ponte : 38. 480 * Fazendo churrasco com os amigos : 20. 232 * Brigando por política no face : 61. 287 * À to [SEP],0,1
2286,2286,"[CLS] Quem me conhece sabe que não gosto de me expor ou comprar uma briga facilmente, mas hoje decidi quebrar meu silêncio, fazer um testemunho aos meus amigos e arcar com as consequências dessa exposição. Como muitos de vocês sabem, estou vivendo uma experiência única na minha vida pessoal e profissional. Assumi há quase 1 ano um cargo de confiança no Ministério da Economia ( sem qualquer indicação ou conhecimento político ). Foi uma escolha técnica, mediante processo seletivo com apresentação de currículo e entrevista presencial com o futuro chefe. Estava em excelente fase da minha carreira profissional, na iniciativa privada, o que fez com que essa decisão tenha sido [SEP]",0,1
2289,2289,[CLS] Será que vai pegar o Corona Virus? A propria esquerda mandando pro além o Ladrão de estimação? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2308,2308,[CLS] Vemos o povo estarrecido com o n° de mortes pelo MUNDO. Só que essas pessoas estão morrendo pelas suas complicações a quais elas viriam morrer como acontecem todos os dias no MUNDO. * O óbito vem acometer em cada paciente no seu individual de acordo com sua comorbidade. * Antes do coronavírus... muitas Pessoas já vinham morrendo por suas doenças... e grande maioria tinha influenza mas ninguém falava nada... Ninguem sinalizava nos obituários às mortes por influenza * ( gripe comum ). * [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2311,2311,"[CLS] Medidas do Governador de Pernambuco Paulo Camara, para socorrer o povo Pernambucano nesta pandemia de Corona vírus : Prorrogação dos vencimentos do IPVA : NãoRedução ICMS sobre conta de Luz : NãoRedução ICMS sobre conta de água : NãoRedução ICMS sobre combustíveis : NãoRedução ICMS sobre Industria : NãoRedução ICMS sobre Comércio : NãoRedução ICMS sobre telefonia / internet : NãoAuxílio renda mínima do Governo Estadual a trabalhadores informais e autônomos : NãoGoverno Estadual ajuda empresas a pagar salário dos funcionários para evitar demissões : [SEP]",0,1
2375,2375,"[CLS] Declaração do Prefeito ACM, antes do Carnaval que já tinha conhecimento desta Epidemia do covid - 19! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2392,2392,"[CLS] * Itália autoriza testes com cloroquina medicamento já autorizado no Brasil por Bolsonaro contra coronavírus * * O BRASIL SEMPRE A FRENTE DOS EUROPEUS, A EUROPA ESTÁ FAZENDO O Q BOLSONARO FEZ Q FOI AUTORIZAR O USO DO MEDICAMENTO NOS DOENTES NO BRASIL * * http : / / www. folhadapolitica. com / 2020 / 03 / italia - autoriza - testes [SEP]",0,1
2395,2395,"[CLS] Olha como é tratado os CRISTÃOS na China comunista! Regime que LULA e PT, tanto defende. Eu sinto uma profunda tristeza, em ver muitos que se dizem Cristãos, e até alguns Pastores Defendendo LULA e o PT! Essas pessoas não conhece Jesus! Faltam ainda conhecer a verdade! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2430,2430,"[CLS] * Vamos fazer orações pelo ministro da saúde, ele enfrenta o vírus do coronavirus e Bolsonaro. Bolsonaro só atrapalha, é uma vergonha para o Brasil * [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2439,2439,"[CLS] https : / / www. terra. com. br / amp / noticias / mundo / lideres - de - israel - abrem - abrigo - nuclear - em - meio - a - guerra - com - coronavirus, 5725c61262baac96ec901aeef96745a29znormh6. htmlA direita está dizendo que Israel encontrou a cura e só uma pessoa morreu lá. E mentira! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2496,2496,"[CLS] PROFESSOR OLAVO DE CARVALHO, pede pela prisão do Ministro Mandetta, por desejar muitas mortes, juntamente com governadores estão privando os doentes de COVID19 de serem tratados Hidroxicloroquina e Azitromicina! https : / / www. metropoles. com / brasil / olavo - de - carvalho - pede - cadeia - para - mandetta - quer - corpos - veja [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2529,2529,"[CLS] Que Deus tenha misericórdia do povo brasileiro que terá que combater o coronavírus, suas consequências humanas e econômicas, mas principalmente uma horda de políticos canalhas que desprezam os cidadãos brasileiros. Por que os recursos do fundo partidário e eleitoral ainda não foram destinados para atender as necessidades dos brasileiros nesta grave crise? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2544,2544,"[CLS] Ricardo Amorim no Linkedin : “ Em todos os países, os Congressistas ganham mais do que o povo, mas em nenhum país, a diferença é tão grande quanto no Brasil, sem nem falar em auxílios, aposentadoria, etc. O mínimo que seria de se esperar é que, na hora do aperto, os políticos seriam os 1°s a dividir os sacrifícios com a população e cortar os próprios salários e redirecionar os recursos dos fundos Eleitoral e Partidário para a luta contra o coronavírus. Não reeleja absolutamente NENHUM político que não exigir que isso [SEP]",0,1
2550,2550,"[CLS] Então, tem várias pessoas incriminadas e se declarando culpadas de conecção com a China, mas nem tudo tem haver com o coronavirus. Esse "" factcheck. org "" ajuda descobrir o [UNK] é fake news. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2551,2551,"[CLS] Embaixada Chinesa volta a atacar soberania brasileira : "" Corrijam imediatamente seus erros cometidos "" https : / / link. conexaopolitica. com. br / wkmaxYPnaiko8XKX6 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2552,2552,[CLS] temos uSP ITA UNICAMP somos Brasileiro bora improvizar e mostrar que nao dependemos de chines [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2560,2560,"[CLS] Será que ele sabe o que é fascista? Acha que é uma consequência de uma guerra, ou um partido politico? : P https : / / m. youtube. com / watch? v = ZPIJd562YW8 Mussolini falava bastante sobre democracia, que democracia é esta? Se isto for democracia igual de stalin, fidel castro, maduro, o índio boliviano, mais o gordo da coreia do norte, mais da china, e etc... Pelo mundo for democracia, eu quero ficar bem longe disso ai : S democracia [SEP]",0,1
2573,2573,"[CLS] Só queria ver essa gente que tá cagando pra fazer quarentena, pegar CORONA vírus e fazer mimimi [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2583,2583,[CLS] https : / / www. jornaldacidadeonline. com. br / noticias / 21021 / nova - revelacao - da - oms - e - bombastica - pacientes - assintomaticos - nao - contribuem - para - a - propagacao - do - virus [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2600,2600,[CLS] China filha da puta comeu morcego [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2601,2601,"[CLS] * A proposta em votação previa que o Fundo Partidário fosse utilizado para o esforço contra o Covid - 19, ou seja, para a saúde do povo brasileiro. * * O povo perdeu mais uma vez! * * Da bancada de Deputados Federais por São Paulo, abaixo temos a relação daqueles que votaram a favor do asqueroso Fundo partidário e contra o povo. * * Vejam os nomes e os partidos e não se esqueçam deles. * 1. Alencar Santana Braga - PT2. Alexandre Padilha - PT3. Arlindo Chinaglia - PT4. Carlos Zarattini - [SEP]",0,1
2605,2605,[CLS] https : / / conexaopolitica. com. br / mundo / eua / sobrevivente - do - virus - chines - elogia - trump - e - o - uso - da - hidroxicloroquina - eu - sou - a - prova - viva - funciona / amp /? _ _ twitter _ impression = true [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2606,2606,"[CLS] Deputado Estadual faz festa, enche a cara de cocaína e cachaça. Moradores chamaram a PM para parar a festa por causa do Coronavirus. Deputado agrediu PMs na rua. Ao chegar na Delegacia deu uma cabeçada no PM ( vídeo ). Xingou políciais Civis e a Delegada na DP. Vamos divulgar para não a Alerj pedir a cassação desse péssimo político. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2631,2631,"[CLS] https : / / conexaopolitica. com. br / brasil / banco - mundial - classifica - o - brasil - como - melhor - pais - no - combate - ao - covid - 19 / Esse é o governo que alguns sem memória, insistem em criticar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2635,2635,[CLS] https : / / www. jornaldacidadeonline. com. br / noticias / 19665 / ministro - japones - sobe - o - tom - e - critica - estranha - ligacao - entre - a - china - e - a - oms - organizacao - chinesa - de - saude [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2638,2638,[CLS] Então a Globo está imuni ao virus [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2650,2650,[CLS] Confira essa história : OMS : transmissão de Covid - 19 por assintomáticos é'muito rara'– Jovem Pan https : / / flip. it / bhLwhq do Flipboard. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
2654,2654,"[CLS] Isto explicaria a cloroquina estar funcionando, pois também tem uma pequena função anticoagulante [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
2663,2663,[CLS] * PROVÁVEL CENÁRIO POLÍTICO PARA 2022 * * Dória * - Errou feio. Confundiu política com seus negócios. Entrou no campo de batalha com a força de seus penachos. Perdeu autoridade para governar. Vai se arrastar até o fim do governo. Será empalado pelo próprio partido. Não se reelege. Só concorre para Presidente se o PSDB entrar para perder e quiser humilha - lo. * Witzel * - Quem? * Freixo * - Precisa de cargo executivo. Tem ouvidos nas comunidades e o [SEP],0,1
2664,2664,"[CLS] NADA O ATINGIRÁ POR QUE EXISTE UMA CORRENTE DE ORAÇÃO E FORÇA DO BEM, QUE O ENVOLVE NUMA REDOMA DOURADA, QUE VEM DE DEUS, PAI MAIOR E JESUS CRISTO PARA PROTEGÊ - LO! ELE FUROU UMA COURAÇA DE MEDO, DOR, MENTIRA, AMBIÇÃO E CO [SEP]",0,1
